danceability;energy;loudness;speechiness;acousticness;instrumentalness;liveness;valence;tempo;duration_ms
0.473;0.203;-19.897;0.0552;0.949;0.0471;0.0853;0.432;178.364;252160
0.478;0.412;-7.958;0.0346;0.906;0.0;0.118;0.321;109.369;169293
0.512;0.415;-7.642;0.0608;0.872;0.0;0.184;0.714;147.2;188360
0.605;0.448;-11.923;0.0289;0.761;0.766;0.258;0.508;110.803;229747
0.741;0.421;-6.789;0.0303;0.577;7.19e-05;0.0374;0.595;134.621;219893
0.718;0.351;-13.064;0.0406;0.000959;0.0548;0.0499;0.272;98.019;285893
0.791;0.594;-7.641;0.031;0.484;0.00365;0.0938;0.774;131.169;221867
0.655;0.255;-13.881;0.0331;0.749;1.34e-05;0.21;0.761;124.098;142867
0.627;0.562;-8.335;0.0322;0.589;2.53e-05;0.135;0.69;132.079;164200
0.581;0.305;-10.952;0.0394;0.771;5.66e-06;0.0975;0.354;74.139;186467
0.788;0.414;-9.341;0.0673;0.258;5.26e-05;0.116;0.924;138.607;113947
0.336;0.119;-14.291;0.0303;0.942;0.0011;0.154;0.148;86.365;184868
0.311;0.0312;-21.88;0.036;0.955;0.855;0.0965;0.15;73.467;251293
0.489;0.12;-20.025;0.0488;0.945;0.401;0.0877;0.254;75.398;358240
0.343;0.157;-11.116;0.0295;0.958;0.113;0.178;0.0673;78.328;201400
0.543;0.469;-7.935;0.0443;0.858;0.48;0.0912;0.569;148.753;224387
0.509;0.404;-8.261;0.0351;0.699;7.54e-05;0.0769;0.576;126.896;178520
0.505;0.465;-6.599;0.0566;0.461;0.0;0.169;0.555;141.884;170213
0.635;0.167;-12.998;0.0403;0.858;0.000999;0.213;0.246;83.767;239733
0.603;0.438;-6.347;0.0338;0.772;0.00683;0.282;0.719;131.668;170773
0.841;0.289;-9.597;0.0677;0.872;0.0;0.148;0.897;123.84;170067
0.676;0.339;-13.805;0.0509;0.717;9.77e-06;0.109;0.756;136.882;174840
0.836;0.618;-11.211;0.111;0.111;0.000523;0.103;0.99;120.85;130307
0.683;0.335;-14.491;0.0649;0.827;0.000216;0.281;0.771;79.814;216933
0.748;0.169;-10.052;0.0483;0.957;2.05e-06;0.113;0.263;107.781;175071
0.403;0.12;-13.28;0.0441;0.831;0.00148;0.102;0.199;84.241;208267
0.485;0.171;-17.825;0.0262;0.903;0.892;0.108;0.559;99.803;156667
0.638;0.46;-11.059;0.0447;0.752;0.395;0.0655;0.781;90.994;159160
0.605;0.455;-8.903;0.0301;0.595;0.0;0.0816;0.678;106.825;151289
0.724;0.431;-10.157;0.0265;0.586;0.0;0.308;0.732;105.5;166853
0.682;0.752;-9.521;0.0454;0.476;0.863;0.0768;0.964;81.081;341733
0.615;0.459;-10.156;0.0313;0.712;0.00208;0.0887;0.457;142.025;248307
0.442;0.2;-18.981;0.0396;0.924;0.896;0.257;0.228;78.834;244786
0.646;0.454;-10.596;0.0541;0.674;1.16e-06;0.238;0.879;82.905;181613
0.716;0.478;-11.395;0.081;0.407;0.692;0.0712;0.556;134.541;208200
0.74;0.164;-14.175;0.047;0.868;0.00217;0.107;0.356;108.205;185240
0.663;0.487;-10.563;0.0959;0.645;7.73e-06;0.71;0.833;81.028;161400
0.718;0.843;-7.915;0.0611;0.75;0.000764;0.24;0.918;109.222;139373
0.413;0.876;-4.577;0.057;0.000938;0.000104;0.387;0.341;164.08;214724
0.706;0.821;-2.974;0.0617;0.00164;0.0;0.0981;0.918;139.914;168280
0.449;0.932;-5.314;0.101;0.000219;7.96e-05;0.106;0.424;158.031;247320
0.396;0.939;-3.155;0.227;0.000285;0.0;0.212;0.39;185.081;205368
0.395;0.784;-5.903;0.132;0.0135;0.0;0.213;0.353;161.946;203948
0.596;0.798;-4.63;0.0285;0.00412;0.0;0.338;0.459;105.01;199342
0.62;0.782;-5.326;0.058;0.0409;2.01e-06;0.259;0.551;123.117;182747
0.537;0.82;-4.214;0.0345;0.000429;0.0;0.716;0.414;113.032;240000
0.385;0.954;-2.591;0.0873;7.62e-05;0.215;0.386;0.184;110.028;215987
0.428;0.953;-5.687;0.233;1.66e-05;0.778;0.154;0.385;190.16;275827
0.586;0.8;-7.203;0.0618;0.000772;1.83e-06;0.34;0.304;123.01;205317
0.6;0.863;-5.564;0.131;0.0203;0.000719;0.0864;0.744;159.951;227547
0.354;0.994;-1.58;0.182;0.0228;3.28e-05;0.318;0.0986;144.978;223785
0.649;0.74;-4.759;0.0617;0.02;0.0505;0.104;0.203;120.962;198799
0.274;0.956;-4.978;0.0814;1.37e-05;1.33e-06;0.117;0.339;150.207;258648
0.22;0.656;-3.929;0.0339;0.121;0.00652;0.12;0.105;148.187;312200
0.477;0.448;-6.372;0.0495;0.00244;0.000507;0.715;0.679;121.882;271076
0.622;0.715;-4.04;0.0323;0.000982;0.0;0.0796;0.607;131.012;164682
0.256;0.651;-6.814;0.0378;0.00038;7.36e-06;0.11;0.0763;77.89;217582
0.509;0.673;-4.547;0.147;0.0474;0.0;0.196;0.588;173.813;284240
0.574;0.818;-5.452;0.0813;0.00186;0.0;0.675;0.644;99.942;174283
0.658;0.904;-2.908;0.0703;0.00113;0.0;0.154;0.675;131.962;172466
0.464;0.9;-4.272;0.0485;0.00617;0.0;0.203;0.413;161.908;207760
0.474;0.962;-4.716;0.0638;4.33e-05;0.000308;0.113;0.253;94.991;245240
0.589;0.748;-4.767;0.0259;0.000438;0.0349;0.16;0.334;115.01;238946
0.573;0.848;-3.413;0.0474;0.0122;2.29e-05;0.4;0.418;89.978;152332
0.362;0.947;-3.617;0.239;0.00895;0.0;0.285;0.583;130.005;198850
0.556;0.851;-6.481;0.0453;0.000125;0.00826;0.0897;0.435;104.943;227429
0.554;0.697;-5.975;0.0354;0.0205;7.11e-05;0.0807;0.113;156.037;140628
0.678;0.847;-5.711;0.078;0.0507;0.0;0.757;0.709;109.971;120287
0.409;0.926;-4.517;0.071;0.00381;0.0;0.0911;0.213;162.968;200483
0.425;0.835;-6.24;0.0431;0.000454;0.000845;0.118;0.379;76.994;209542
0.326;0.938;-2.085;0.0466;3.82e-05;0.00351;0.717;0.192;82.984;244767
0.401;0.996;-3.327;0.0714;1.15e-05;0.000879;0.121;0.226;130.596;201760
0.446;0.974;-3.386;0.118;4.92e-05;0.806;0.408;0.298;99.058;187291
0.542;0.903;-4.981;0.0559;0.000841;5.5e-05;0.462;0.792;145.012;171707
0.497;0.828;-6.758;0.0322;7.4e-06;0.686;0.385;0.539;110.018;246853
0.512;0.92;-4.2;0.0517;6.57e-05;0.0;0.0885;0.599;130.948;228853
0.432;0.946;-4.583;0.0719;0.065;0.00975;0.227;0.408;172.986;204277
0.387;0.925;-5.526;0.0437;5.22e-05;3.19e-05;0.315;0.464;174.055;235835
0.398;0.945;-5.202;0.0581;3.81e-05;0.000924;0.5;0.444;160.068;208507
0.461;0.945;-2.148;0.0614;1.26e-05;1.1e-05;0.119;0.407;128.997;261346
0.425;0.933;-3.918;0.0607;3.53e-05;0.0;0.352;0.488;135.062;211111
0.432;0.745;-7.636;0.0409;0.000279;0.173;0.413;0.164;149.089;246838
0.409;0.927;-5.3;0.0474;9.79e-05;0.000123;0.228;0.2;85.09;243948
0.421;0.963;-2.976;0.0502;0.000121;0.0;0.121;0.679;125.239;179920
0.327;0.952;-2.022;0.0487;0.000129;0.00353;0.293;0.297;154.986;243330
0.425;0.895;-4.736;0.0529;4.19e-05;0.515;0.516;0.39;155.011;250111
0.476;0.966;-2.782;0.114;0.00185;0.0;0.369;0.436;143.003;194011
0.524;0.746;-6.312;0.0305;0.000207;3.91e-05;0.217;0.393;88.449;215184
0.329;0.582;-7.189;0.0329;0.000305;1.22e-06;0.115;0.18;177.902;270067
0.52;0.885;-5.861;0.0337;0.000651;0.244;0.094;0.706;157.02;295055
0.427;0.835;-7.607;0.0341;0.000499;0.663;0.198;0.406;153.998;285000
0.565;0.818;-6.739;0.0308;0.0307;0.0123;0.0947;0.719;144.028;309400
0.563;0.908;-5.318;0.034;0.0363;3.14e-05;0.571;0.524;127.969;245225
0.653;0.806;-5.603;0.0468;0.0121;0.00319;0.128;0.466;127.946;168787
0.7;0.686;-6.888;0.0343;0.00606;0.000345;0.447;0.302;111.021;263080
0.589;0.748;-4.767;0.0259;0.000438;0.0349;0.16;0.334;115.01;238946
0.45;0.817;-4.13;0.0299;0.012;0.0;0.382;0.735;163.977;229693
0.625;0.795;-5.52;0.0358;0.000502;0.00388;0.0974;0.964;153.974;150635
0.522;0.938;-5.054;0.107;0.00018;0.000931;0.198;0.547;120.993;226373
0.51;0.915;-4.948;0.0891;0.000355;0.00701;0.231;0.941;168.965;144391
0.642;0.854;-4.015;0.0512;0.00259;2.92e-06;0.178;0.671;120.025;221840
0.52;0.478;-10.862;0.0276;0.61;0.00122;0.105;0.545;82.932;167380
0.587;0.798;-5.109;0.037;0.0329;0.000134;0.184;0.6;101.161;181750
0.573;0.639;-7.824;0.0348;0.284;0.0707;0.104;0.472;95.012;206920
0.605;0.823;-5.932;0.029;0.0192;0.178;0.0989;0.767;120.011;172868
0.503;0.932;-5.584;0.104;0.00616;1.44e-06;0.058;0.294;133.983;212760
0.388;0.943;-4.485;0.15;0.0329;1.21e-05;0.292;0.529;176.074;221389
0.646;0.85;-5.466;0.0428;0.363;4.01e-05;0.0994;0.819;96.538;212568
0.546;0.521;-7.758;0.032;0.54;0.000284;0.111;0.561;83.124;257173
0.732;0.797;-5.415;0.0445;0.0858;0.0;0.028;0.91;122.035;174664
0.439;0.698;-5.067;0.033;8.79e-05;0.819;0.109;0.0348;127.992;271656
0.475;0.731;-6.046;0.0406;0.0134;0.000124;0.416;0.338;165.022;197867
0.553;0.356;-9.022;0.0282;0.83;0.31;0.14;0.382;125.677;217464
0.747;0.649;-5.807;0.0419;0.0139;0.00333;0.115;0.774;91.05;145093
0.614;0.878;-3.83;0.0349;0.0155;2.07e-06;0.0883;0.687;105.0;245613
0.654;0.664;-8.513;0.0307;0.00672;0.0708;0.154;0.816;123.005;145059
0.508;0.797;-5.854;0.0411;0.00261;7.56e-06;0.0916;0.361;126.982;234933
0.627;0.862;-6.697;0.0809;0.0206;0.0821;0.106;0.926;160.045;170538
0.548;0.71;-8.29;0.0327;0.331;0.615;0.363;0.351;120.96;210893
0.472;0.487;-12.763;0.0384;0.0829;0.642;0.255;0.338;199.998;245934
0.493;0.935;-4.133;0.0294;0.00118;0.0;0.225;0.774;94.964;203853
0.517;0.891;-6.749;0.101;0.00905;0.0245;0.0654;0.363;152.007;226077
0.764;0.5;-8.765;0.0294;0.208;0.455;0.122;0.568;119.972;171747
0.475;0.549;-7.966;0.0292;0.462;0.829;0.0953;0.284;135.041;224145
0.353;0.94;-4.1;0.0741;5.68e-05;2.59e-05;0.38;0.286;165.004;193308
0.615;0.659;-8.31;0.039;0.4;0.0797;0.19;0.664;89.959;207227
0.651;0.633;-9.268;0.0287;0.00248;0.0215;0.207;0.744;141.987;203702
0.639;0.82;-5.986;0.0322;0.0153;0.00405;0.309;0.667;100.013;188000
0.519;0.885;-7.729;0.0425;0.0069;0.185;0.147;0.424;157.985;269016
0.592;0.813;-8.11;0.0294;0.00245;0.321;0.204;0.571;135.979;187926
0.73;0.564;-8.788;0.0281;0.179;0.842;0.0725;0.747;100.017;267995
0.53;0.908;-10.392;0.0624;0.00444;0.323;0.0603;0.352;78.509;222347
0.472;0.882;-5.756;0.065;0.00227;0.0;0.331;0.607;157.983;214067
0.517;0.733;-7.32;0.0452;0.298;0.0253;0.101;0.385;116.026;264960
0.472;0.943;-2.81;0.108;0.00305;0.0;0.505;0.561;149.953;134252
0.503;0.909;-7.192;0.0627;0.00801;0.000254;0.807;0.491;92.03;195948
0.506;0.931;-5.301;0.0806;0.223;0.0;0.0962;0.329;80.994;300600
0.613;0.906;-4.552;0.156;0.0167;1.6e-06;0.165;0.44;109.957;227810
0.723;0.863;-7.89;0.0338;0.0383;0.0317;0.128;0.931;136.302;222813
0.545;0.64;-9.937;0.224;0.00249;0.0304;0.196;0.606;80.544;230480
0.392;0.476;-7.583;0.0249;0.397;0.000163;0.309;0.234;78.031;267597
0.446;0.952;-5.321;0.0523;0.0901;0.0857;0.112;0.624;125.303;356067
0.502;0.912;-4.556;0.0564;2.55e-05;0.000173;0.106;0.72;116.761;301920
0.768;0.852;-6.215;0.038;0.214;7.36e-05;0.0723;0.867;128.373;271240
0.31;0.7;-5.678;0.047;0.011;0.00965;0.0828;0.763;188.386;255493
0.64;0.663;-7.516;0.0374;0.201;0.00806;0.152;0.663;132.77;140773
0.742;0.838;-6.442;0.11;0.0832;0.0;0.418;0.848;113.373;188240
0.465;0.865;-9.573;0.098;0.018;0.00135;0.0769;0.677;117.528;237893
0.596;0.605;-12.145;0.0255;0.181;0.000331;0.0863;0.886;97.798;283800
0.733;0.794;-10.023;0.0307;0.0614;0.0367;0.33;0.931;148.174;348624
0.412;0.902;-11.6;0.405;0.0484;0.131;0.405;0.422;89.74;333893
0.316;0.484;-9.11;0.0308;0.000334;0.00445;0.0912;0.299;117.363;269907
0.579;0.508;-9.484;0.027;0.00574;0.000494;0.0575;0.609;147.125;391376
0.535;0.716;-5.025;0.0431;0.326;0.0;0.659;0.901;94.379;175173
0.553;0.362;-11.218;0.0263;0.0458;6.01e-06;0.075;0.158;142.352;388267
0.282;0.605;-4.916;0.0294;0.0047;0.00144;0.103;0.0783;103.929;403453
0.543;0.944;-7.495;0.0543;0.402;0.000564;0.0373;0.735;101.174;279440
0.559;0.345;-13.496;0.0459;0.0576;0.000105;0.141;0.458;84.581;264307
0.466;0.833;-4.215;0.304;0.0266;0.0;0.0327;0.661;88.785;313573
0.671;0.654;-9.053;0.0485;0.4;0.0;0.091;0.448;113.634;248720
0.618;0.748;-8.905;0.358;0.0384;4.1e-06;0.0473;0.663;134.114;191947
0.693;0.353;-17.852;0.0414;0.0704;0.00113;0.503;0.75;104.143;228587
0.519;0.441;-14.178;0.0353;0.0204;0.000453;0.076;0.25;81.334;234973
0.445;0.853;-9.037;0.0625;0.13;7.47e-06;0.134;0.527;90.376;309453
0.559;0.868;-5.276;0.17;0.0475;0.000176;0.776;0.609;156.295;209413
0.375;0.893;-4.097;0.0406;0.000509;0.0;0.187;0.434;174.323;258773
0.534;0.803;-9.129;0.0743;0.741;6.07e-05;0.307;0.969;167.983;161560
0.462;0.836;-5.766;0.0621;0.00517;0.0;0.18;0.671;168.766;155973
0.484;0.711;-7.784;0.0331;0.0183;0.173;0.0941;0.49;148.189;503067
0.498;0.889;-5.413;0.0546;0.0947;1.62e-06;0.733;0.696;134.88;283360
0.598;0.676;-9.211;0.0279;0.13;0.225;0.112;0.805;114.169;340742
0.916;0.523;-9.733;0.0521;0.432;1.13e-05;0.0488;0.88;107.564;241360
0.429;0.631;-11.514;0.0769;7.85e-05;0.00411;0.175;0.376;162.734;168440
0.438;0.805;-6.237;0.0624;0.00255;5.69e-05;0.0842;0.564;113.253;240800
0.586;0.7;-9.558;0.0363;0.0589;0.00125;0.0318;0.897;147.245;295400
0.56;0.825;-6.711;0.0347;0.000785;0.00246;0.0892;0.74;142.669;212600
0.653;0.519;-10.164;0.0497;0.406;0.0209;0.101;0.822;98.883;153693
0.753;0.427;-11.112;0.0387;0.00787;0.00065;0.058;0.295;119.18;255680
0.728;0.878;-6.926;0.0564;0.176;0.856;0.61;0.911;126.59;262613
0.671;0.373;-18.064;0.0323;0.257;8.01e-05;0.0481;0.732;92.718;295893
0.515;0.43;-9.935;0.0372;0.0097;0.000133;0.129;0.104;91.844;238640
0.66;0.816;-6.61;0.0299;0.168;0.0181;0.0608;0.678;111.346;263040
0.575;0.912;-7.275;0.0393;0.0916;0.00211;0.0562;0.843;117.399;207267
0.529;0.843;-6.908;0.0616;0.0628;0.000827;0.0608;0.188;117.662;310333
0.533;0.376;-11.913;0.0393;0.0302;0.248;0.0926;0.187;165.007;259947
0.686;0.722;-7.094;0.0233;0.101;3.37e-06;0.11;0.904;104.665;281747
0.438;0.71;-12.412;0.0919;0.262;0.537;0.221;0.53;145.928;210373
0.531;0.818;-5.358;0.0452;0.0694;0.0096;0.263;0.471;90.767;248173
0.5;0.748;-9.072;0.0363;0.127;0.0;0.447;0.514;118.852;250987
0.39;0.625;-7.813;0.0537;0.36;0.0;0.0663;0.514;144.338;134387
0.759;0.85;-7.156;0.0418;0.456;1.72e-06;0.488;0.963;149.211;234653
0.394;0.622;-8.258;0.0336;0.213;4.45e-05;0.0892;0.342;126.844;221427
0.573;0.939;-6.441;0.0808;0.493;0.0;0.0994;0.963;137.382;134253
0.817;0.599;-9.249;0.0328;0.132;0.000311;0.0873;0.548;108.873;245640
0.294;0.745;-9.138;0.0461;0.05;0.125;0.676;0.347;134.364;210107
0.35;0.828;-5.373;0.041;0.000217;0.000161;0.0774;0.147;105.435;318587
0.562;0.383;-15.474;0.0304;0.143;0.124;0.138;0.599;93.764;206760
0.377;0.681;-8.039;0.0298;0.00088;0.0023;0.0504;0.285;108.789;285133
0.584;0.367;-9.638;0.0328;0.55;1.38e-05;0.0818;0.588;120.175;176293
0.333;0.927;-8.55;0.0733;0.0029;0.000208;0.297;0.385;141.466;308120
0.744;0.798;-5.981;0.0364;0.175;0.00367;0.26;0.89;125.061;268507
0.597;0.916;-3.489;0.0507;0.0239;3.63e-06;0.305;0.921;139.427;268560
0.619;0.603;-9.481;0.0342;0.712;0.0;0.0721;0.958;127.433;178933
0.466;0.763;-7.748;0.0391;0.0542;0.0;0.119;0.473;123.539;204800
0.421;0.751;-9.584;0.0472;0.2;0.0;0.17;0.789;89.839;145867
0.486;0.449;-10.298;0.0267;0.166;2.23e-06;0.54;0.549;100.456;254293
0.699;0.502;-12.526;0.0278;0.0607;0.0337;0.317;0.676;105.267;221640
0.398;0.952;-6.042;0.061;0.000373;7.75e-05;0.1;0.584;122.093;278680
0.583;0.947;-5.12;0.0378;0.0185;0.00109;0.0679;0.803;135.448;223613
0.494;0.756;-8.492;0.0499;0.733;0.00505;0.76;0.949;86.895;136027
0.385;0.783;-2.533;0.233;0.000269;0.47;0.108;0.902;176.701;134467
0.359;0.949;-7.649;0.101;0.0556;0.000396;0.236;0.212;134.118;212480
0.53;0.864;-4.948;0.061;0.000753;0.000459;0.354;0.484;166.312;288533
0.572;0.835;-6.219;0.0317;0.171;0.000377;0.0702;0.795;129.981;241600
0.267;0.953;-4.899;0.096;0.00211;0.0;0.283;0.568;84.989;267307
0.504;0.578;-9.302;0.031;0.408;0.0;0.321;0.654;132.411;174840
0.284;0.875;-6.069;0.0422;0.00752;0.000461;0.402;0.595;75.009;340907
0.338;0.34;-12.049;0.0339;0.58;0.0032;0.116;0.197;82.433;482830
0.488;0.862;-7.595;0.0476;0.0204;0.0;0.359;0.706;104.56;257827
0.442;0.943;-3.205;0.0602;0.00293;8.71e-06;0.091;0.781;85.064;181533
0.438;0.905;-6.161;0.0419;9.44e-06;5.4e-05;0.363;0.723;134.163;162667
0.413;0.881;-5.541;0.0367;5.99e-05;0.000308;0.0805;0.364;158.066;250547
0.309;0.649;-8.994;0.035;0.0158;0.00591;0.367;0.312;166.915;306440
0.674;0.789;-6.903;0.0676;0.00178;0.00708;0.0753;0.918;129.802;121160
0.394;0.944;-6.506;0.0761;0.00178;4.54e-06;0.298;0.265;105.338;292581
0.645;0.792;-7.34;0.036;0.0562;0.0121;0.119;0.666;90.565;232453
0.595;0.717;-4.803;0.0295;0.0779;0.00274;0.108;0.547;88.969;215907
0.417;0.913;-6.049;0.0441;0.00248;1.09e-06;0.166;0.439;144.591;310400
0.666;0.855;-5.051;0.0295;0.179;1.2e-06;0.0987;0.803;125.639;268427
0.565;0.564;-10.044;0.0292;0.161;0.0;0.114;0.454;134.355;295533
0.615;0.616;-10.39;0.133;0.0399;0.000129;0.348;0.836;170.776;235000
0.578;0.817;-6.542;0.0363;0.183;3.06e-06;0.285;0.726;141.621;272293
0.356;0.917;-6.006;0.0479;0.0335;0.0;0.406;0.518;171.176;357267
0.496;0.739;-7.193;0.0415;0.0211;0.00444;0.106;0.378;132.41;336000
0.682;0.765;-5.021;0.0395;0.0268;3.42e-05;0.188;0.567;90.807;182747
0.543;0.423;-8.797;0.0282;0.295;0.0862;0.152;0.355;150.132;306040
0.5;0.824;-5.846;0.0388;0.00016;0.00161;0.0916;0.539;120.125;218920
0.392;0.642;-5.267;0.0326;0.0048;0.486;0.296;0.129;92.698;293293
0.391;0.951;-7.419;0.0692;0.0126;0.000378;0.0878;0.468;157.66;148360
0.398;0.927;-4.212;0.0567;6.2e-05;0.000177;0.0575;0.311;77.106;260027
0.531;0.909;-4.236;0.034;0.0175;0.0;0.231;0.814;97.546;178000
0.543;0.912;-10.71;0.0601;0.00162;2.1e-06;0.0565;0.836;103.731;256733
0.523;0.943;-4.203;0.0337;0.00704;3.81e-05;0.0579;0.766;99.607;180160
0.52;0.709;-7.125;0.0352;0.247;1.78e-05;0.18;0.536;76.039;263560
0.666;0.936;-9.919;0.0476;0.00244;0.086;0.153;0.776;91.577;282907
0.519;0.77;-8.788;0.0809;0.0675;3.48e-06;0.0762;0.921;158.29;197800
0.767;0.787;-9.897;0.0331;0.0163;0.583;0.0513;0.964;126.879;266200
0.434;0.897;-4.918;0.0488;0.0103;0.0;0.612;0.684;148.726;167067
0.475;0.432;-7.844;0.0302;0.183;0.0;0.161;0.648;94.605;153467
0.256;0.641;-10.283;0.0552;0.199;0.0329;0.0853;0.382;203.006;281160
0.404;0.72;-9.18;0.0623;5.59e-05;0.836;0.0466;0.475;121.864;258467
0.465;0.919;-4.025;0.0408;1.83e-05;2.07e-05;0.262;0.537;135.997;235293
0.324;0.938;-7.332;0.102;0.032;0.0321;0.0961;0.543;168.131;178440
0.355;0.791;-7.565;0.0453;0.00045;0.0;0.0969;0.758;106.392;285200
0.412;0.919;-7.291;0.184;0.0124;0.0601;0.424;0.572;166.367;229467
0.635;0.937;-2.86;0.0452;0.0741;7.29e-05;0.134;0.779;108.003;205947
0.456;0.826;-7.611;0.0268;3.35e-05;0.57;0.0548;0.415;82.539;201173
0.634;0.551;-7.136;0.0352;0.00737;1.82e-05;0.07;0.453;151.779;258827
0.142;0.92;-4.426;0.115;2.65e-05;0.00518;0.126;0.193;171.763;256333
0.328;0.936;-3.254;0.0628;0.0665;2.61e-06;0.165;0.31;162.97;289560
0.619;0.67;-10.322;0.0353;0.00165;0.0109;0.331;0.777;129.269;211933
0.385;0.433;-9.256;0.0435;0.241;7.07e-06;0.11;0.427;89.974;325600
0.215;0.927;-7.327;0.0452;0.000273;0.00661;0.126;0.49;170.814;194853
0.731;0.867;-5.881;0.032;0.0395;0.0;0.0861;0.776;104.019;200373
0.389;0.476;-9.342;0.0316;0.619;5.09e-05;0.255;0.566;148.117;217107
0.546;0.724;-8.639;0.0427;0.000273;0.667;0.133;0.586;89.991;373307
0.452;0.813;-4.45;0.0319;8.31e-05;0.0381;0.274;0.539;105.757;308560
0.452;0.524;-10.108;0.0351;0.315;0.0;0.103;0.246;151.505;312360
0.456;0.752;-8.121;0.09;0.0095;0.00145;0.0573;0.897;183.569;179600
0.427;0.952;-3.383;0.0565;0.0252;0.0;0.407;0.588;103.523;169405
0.804;0.696;-7.47;0.0899;0.00877;0.000985;0.314;0.657;95.721;170907
0.478;0.923;-7.547;0.0569;2.7e-05;0.719;0.325;0.165;133.135;213800
0.36;0.501;-9.129;0.0258;0.0638;9.32e-05;0.172;0.324;74.807;264067
0.294;0.641;-9.316;0.0291;0.0163;0.22;0.112;0.226;79.759;536067
0.552;0.645;-6.595;0.0268;0.00187;1.38e-06;0.0424;0.588;89.518;299733
0.665;0.834;-7.737;0.0576;0.21;0.0;0.452;0.411;105.292;249493
0.507;0.882;-3.917;0.0337;0.0053;0.0;0.177;0.907;142.398;134200
0.358;0.893;-7.486;0.12;0.0222;0.0524;0.126;0.262;174.238;293653
0.64;0.864;-6.576;0.0314;0.00832;0.0;0.123;0.701;102.026;268360
0.361;0.901;-4.133;0.0443;0.00152;0.000246;0.286;0.481;144.974;217267
0.526;0.763;-12.663;0.0341;0.00126;6.75e-05;0.359;0.514;136.205;215160
0.419;0.383;-11.782;0.0256;0.0724;0.0176;0.0896;0.35;87.568;257480
0.262;0.777;-8.671;0.0632;0.0109;0.113;0.12;0.264;152.5;182733
0.501;0.803;-8.449;0.0547;0.00881;1.78e-06;0.107;0.738;122.458;255160
0.632;0.76;-4.798;0.0342;0.00245;0.000466;0.0494;0.671;119.95;257758
0.292;0.714;-4.919;0.0316;0.000658;0.000109;0.102;0.462;151.412;266280
0.359;0.913;-2.865;0.0391;6.31e-05;0.0121;0.0954;0.589;104.058;283787
0.491;0.942;-5.333;0.132;0.156;0.0;0.367;0.387;100.446;191507
0.467;0.958;-4.808;0.0775;0.000479;0.199;0.299;0.701;145.92;180880
0.384;0.735;-6.522;0.0317;0.0252;2.76e-05;0.114;0.312;137.834;246267
0.599;0.957;-5.764;0.188;0.0129;7.06e-05;0.155;0.489;103.68;206200
0.579;0.812;-6.509;0.0693;0.00114;0.00333;0.115;0.278;152.002;223747
0.599;0.79;-3.58;0.043;0.00257;0.00181;0.312;0.961;103.783;188067
0.543;0.79;-5.932;0.0358;0.00811;0.0;0.238;0.339;80.923;236973
0.305;0.833;-7.981;0.0398;0.000327;2.36e-05;0.091;0.586;100.675;206773
0.418;0.945;-5.406;0.118;0.0991;0.0123;0.23;0.696;181.174;194760
0.444;0.884;-6.104;0.119;0.00751;8.94e-05;0.116;0.296;94.82;220587
0.392;0.534;-8.793;0.0369;0.245;0.00104;0.155;0.325;181.305;276187
0.48;0.792;-6.443;0.0411;0.00238;0.0;0.169;0.465;114.605;214067
0.502;0.758;-9.76;0.0407;0.00915;0.783;0.284;0.729;112.499;213693
0.541;0.776;-8.042;0.0298;0.00147;0.000221;0.178;0.282;98.986;363800
0.76;0.702;-9.404;0.0716;0.0104;0.0;0.38;0.659;92.324;179600
0.206;0.965;-5.116;0.079;9.91e-06;0.827;0.367;0.168;92.615;299867
0.474;0.905;-6.137;0.0842;0.122;0.00154;0.166;0.322;93.02;233733
0.563;0.536;-9.488;0.0286;0.0874;0.000105;0.164;0.312;81.094;207360
0.331;0.885;-6.606;0.0923;0.205;0.0;0.123;0.589;175.293;236960
0.597;0.892;-4.484;0.0297;0.0716;0.195;0.0797;0.939;126.066;202680
0.48;0.793;-10.209;0.0892;3.6e-05;0.197;0.0732;0.425;96.062;233000
0.499;0.794;-5.628;0.0374;0.0359;0.0;0.0794;0.185;80.175;273280
0.415;0.966;-7.288;0.0953;0.000288;0.261;0.344;0.309;95.433;146307
0.793;0.688;-4.216;0.0328;0.079;0.0604;0.145;0.221;120.058;242773
0.562;0.903;-4.46;0.0296;0.000187;0.0939;0.298;0.791;132.009;221000
0.573;0.734;-8.152;0.036;0.000138;1.29e-05;0.142;0.323;106.967;186449
0.818;0.705;-6.679;0.177;0.00836;0.00233;0.613;0.772;138.559;222640
0.736;0.811;-4.17;0.081;0.00132;0.000142;0.107;0.609;103.502;216733
0.58;0.981;-2.603;0.06;0.0171;1.07e-05;0.386;0.861;134.007;195667
0.607;0.835;-5.427;0.0415;0.0588;4.71e-05;0.195;0.719;144.087;193120
0.575;0.936;-4.913;0.0512;0.000128;0.0146;0.0828;0.879;150.234;201360
0.618;0.938;-3.442;0.0456;0.0179;0.0;0.167;0.875;91.455;269000
0.673;0.899;-3.528;0.0434;0.0911;0.0172;0.0481;0.793;129.885;224933
0.733;0.71;-5.849;0.0292;0.145;0.115;0.0956;0.965;127.975;239600
0.556;0.864;-5.87;0.0584;0.00958;0.0;0.209;0.4;105.143;216880
0.639;0.715;-8.954;0.0392;0.0243;0.000552;0.619;0.813;128.072;238853
0.549;0.754;-4.011;0.0407;0.000675;6.24e-06;0.0912;0.828;139.052;189693
